,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
3296,5297,0.89,0.63,4,164,3,0,0,hr,low
3297,5298,0.21,0.93,4,260,3,0,0,hr,low
3298,5299,0.21,0.85,5,153,3,0,0,hr,low
3299,5300,0.6,0.83,4,216,2,1,0,hr,low
3300,5301,0.94,0.69,2,198,3,0,0,technical,low
3301,5302,0.92,0.68,4,196,3,1,0,technical,low
3302,5303,0.92,0.78,3,218,3,0,0,technical,low
3303,5304,0.71,0.98,5,167,3,0,0,technical,low
3304,5305,0.69,0.83,4,264,3,0,0,technical,low
3305,5306,0.26,0.51,2,284,2,0,0,technical,low
3306,5307,0.21,0.78,4,218,6,0,0,technical,low
3307,5308,0.36,0.42,2,192,2,0,0,technical,low
3308,5309,0.81,0.92,5,255,4,1,0,technical,low
3309,5310,0.54,0.88,3,251,2,0,0,technical,low
3310,5311,0.63,0.87,5,248,2,0,0,technical,low
3311,5312,0.86,0.75,5,157,4,0,0,support,low
3312,5313,0.8,0.79,5,240,2,0,0,support,low
3313,5314,0.55,0.58,5,262,3,0,0,support,medium
3314,5315,0.18,0.6,3,130,2,1,0,support,medium
3315,5316,0.88,0.98,3,152,3,0,0,support,medium
3316,5317,0.65,0.86,4,256,2,0,0,support,medium
3317,5318,0.99,1.0,3,139,2,0,0,support,medium
3318,5319,0.88,0.93,4,195,2,0,0,support,medium
3319,5320,0.67,0.59,3,205,5,0,0,support,medium
3320,5321,0.53,0.59,4,265,2,0,0,support,medium
3321,5322,0.83,0.61,5,246,3,0,0,support,medium
3322,5323,0.36,0.71,3,100,3,0,0,technical,medium
3323,5324,0.62,0.64,5,150,3,1,0,technical,medium
3324,5325,0.72,0.67,4,147,2,0,0,technical,medium
3325,5326,0.79,0.54,4,244,3,0,0,management,high
3326,5327,1.0,0.87,4,256,3,0,0,IT,low
3327,5328,0.65,0.52,4,266,3,1,0,IT,medium
3328,5329,0.84,0.91,3,199,4,0,0,IT,medium
3329,5330,0.81,0.59,2,236,3,0,0,IT,medium
3330,5331,0.59,0.51,3,203,2,1,0,IT,medium
3331,5332,0.78,0.53,3,156,3,0,0,product_mng,low
3332,5333,0.22,0.52,5,109,4,0,0,product_mng,low
3333,5334,0.96,0.98,5,248,3,0,0,product_mng,low
3334,5335,0.85,0.8,4,254,2,0,0,product_mng,low
3335,5336,0.12,0.73,6,166,3,0,0,IT,low
3336,5337,0.6,0.68,4,264,2,1,0,RandD,low
3337,5338,0.93,0.84,5,266,3,0,0,RandD,low
3338,5339,0.73,0.86,4,138,2,0,0,RandD,low
3339,5340,0.7,0.66,3,151,2,0,0,RandD,low
3340,5341,0.18,0.59,4,132,3,0,0,RandD,low
3341,5342,0.81,0.6,4,133,3,0,0,RandD,low
3342,5343,0.28,0.9,4,275,6,0,0,marketing,low
3343,5344,0.74,0.79,3,275,3,0,0,sales,low
3344,5345,0.5,0.74,4,272,5,0,0,accounting,low
3345,5346,0.83,0.85,4,201,2,1,0,support,low
3346,5347,0.55,0.66,3,164,2,0,0,technical,low
3347,5348,0.77,0.94,4,224,2,0,0,management,low
3348,5349,0.92,0.58,4,201,2,0,0,marketing,low
3349,5350,0.59,0.89,5,169,2,1,0,marketing,low
3350,5351,0.45,0.72,4,149,3,0,0,marketing,low
3351,5352,0.76,0.97,3,271,3,0,0,sales,low
3352,5353,0.89,0.69,4,137,3,0,0,sales,medium
3353,5354,0.73,0.5,3,208,2,0,0,sales,medium
3354,5355,0.65,0.7,3,231,3,0,0,sales,medium
3355,5356,0.14,0.96,3,196,5,1,0,sales,medium
3356,5357,0.3,0.47,2,159,4,0,0,sales,medium
3357,5358,0.53,0.82,5,184,3,0,0,sales,medium
3358,5359,0.66,0.89,3,257,3,0,0,sales,medium
3359,5360,0.84,0.59,3,234,2,0,0,sales,medium
3360,5361,0.74,0.97,3,239,4,1,0,sales,medium
3361,5362,0.56,0.4,2,255,3,0,0,sales,medium
3362,5363,0.42,0.47,4,146,3,1,0,sales,medium
3363,5364,0.29,0.8,5,103,6,0,0,sales,medium
3364,5365,0.54,0.72,5,206,4,0,0,sales,high
3365,5366,0.8,0.52,3,253,2,1,0,sales,low
3366,5367,0.89,0.93,4,245,4,0,0,sales,medium
3367,5368,0.92,0.58,3,261,3,1,0,sales,medium
3368,5369,0.87,0.68,4,217,3,0,0,sales,medium
3369,5370,0.76,0.82,4,172,3,1,0,sales,medium
3370,5371,0.64,0.61,3,221,3,0,0,accounting,low
3371,5372,0.83,0.57,2,246,5,1,0,accounting,low
3372,5373,0.55,0.6,3,145,4,0,0,accounting,low
3373,5374,0.83,0.7,5,168,3,0,0,hr,low
3374,5375,0.58,0.62,5,184,3,0,0,hr,low
3375,5376,0.67,0.97,4,186,3,0,0,hr,low
3376,5377,0.65,0.57,3,238,3,0,0,hr,low
3377,5378,0.89,0.95,5,203,3,0,0,technical,low
3378,5379,0.84,0.5,5,195,3,0,0,technical,low
3379,5380,0.5,0.7,5,264,2,0,0,technical,low
3380,5381,0.7,0.51,3,256,3,0,0,technical,low
3381,5382,0.79,0.83,5,268,3,0,0,technical,low
3382,5383,0.19,0.72,6,243,6,1,0,technical,low
3383,5384,0.89,0.5,4,136,2,1,0,technical,low
3384,5385,0.36,0.6,2,136,6,0,0,technical,low
3385,5386,0.62,0.66,5,165,3,0,0,technical,low
3386,5387,0.84,0.93,6,166,4,0,0,technical,low
3387,5388,0.65,0.87,4,267,2,0,0,technical,low
3388,5389,0.65,0.7,4,233,3,0,0,support,medium
3389,5390,0.87,0.92,3,141,2,0,0,support,medium
3390,5391,0.66,0.73,5,249,2,0,0,support,medium
3391,5392,0.83,0.9,3,102,4,0,0,support,medium
3392,5393,0.89,0.63,3,268,3,0,0,support,medium
3393,5394,0.91,0.97,4,139,3,0,0,support,medium
3394,5395,0.91,0.56,3,168,2,0,0,support,medium
3395,5396,0.83,0.5,4,259,2,0,0,support,medium
3396,5397,0.87,0.82,4,248,2,0,0,support,medium
3397,5398,0.62,0.79,3,274,3,0,0,support,medium
3398,5399,0.54,1.0,3,169,2,0,0,support,medium
3399,5400,0.84,0.53,5,190,3,0,0,technical,medium
3400,5401,0.33,0.82,2,114,5,0,0,technical,high
3401,5402,0.79,0.58,4,191,6,0,0,technical,low
3402,5403,0.31,0.41,2,263,3,0,0,management,medium
3403,5404,0.68,0.81,3,166,2,0,0,IT,medium
3404,5405,0.52,0.7,4,247,5,0,0,IT,medium
3405,5406,0.54,0.64,3,203,4,0,0,IT,medium
3406,5407,0.73,0.78,4,181,4,0,0,IT,low
3407,5408,0.49,0.74,3,229,3,1,0,IT,low
3408,5409,0.37,0.67,2,159,2,0,0,product_mng,low
3409,5410,0.53,0.84,3,151,3,0,0,product_mng,low
3410,5411,0.58,0.75,4,222,3,1,0,product_mng,low
3411,5412,0.2,0.51,2,163,2,0,0,product_mng,low
3412,5413,0.91,0.6,4,163,5,0,0,IT,low
3413,5414,0.53,0.78,2,138,2,0,0,RandD,low
3414,5415,0.99,0.72,4,136,3,0,0,RandD,low
3415,5416,0.97,0.87,3,207,4,0,0,RandD,low
3416,5417,0.18,0.93,3,245,4,1,0,RandD,low
3417,5418,0.83,0.93,6,130,5,0,0,RandD,low
3418,5419,0.49,0.47,4,285,3,0,0,RandD,low
3419,5420,0.74,0.93,3,204,4,0,0,marketing,low
3420,5421,0.7,0.6,3,183,3,0,0,sales,low
3421,5422,0.97,0.91,3,246,2,0,0,accounting,low
3422,5423,0.92,0.91,3,250,4,0,0,support,low
3423,5424,0.94,0.7,3,176,3,0,0,technical,low
3424,5425,1.0,0.98,3,177,2,0,0,management,low
3425,5426,0.5,0.51,3,169,4,0,0,marketing,low
3426,5427,0.77,0.89,3,142,3,0,0,marketing,low
3427,5428,0.68,0.71,5,135,4,1,0,marketing,medium
3428,5429,0.57,0.43,3,167,3,0,0,sales,medium
3429,5430,0.57,0.61,5,191,4,0,0,sales,medium
3430,5431,0.48,0.97,3,224,6,0,0,sales,medium
3431,5432,0.7,0.95,5,234,6,1,0,sales,medium
3432,5433,0.68,0.43,3,161,2,1,0,sales,medium
3433,5434,0.62,0.68,3,124,3,0,0,sales,medium
3434,5435,0.61,0.51,4,242,3,0,0,sales,medium
3435,5436,0.83,0.77,2,186,2,0,0,sales,medium
3436,5437,0.99,0.8,5,254,5,0,0,sales,medium
3437,5438,0.58,0.72,4,170,2,0,0,sales,medium
3438,5439,0.93,0.83,4,225,2,0,0,sales,medium
3439,5440,0.66,0.5,4,263,3,0,0,sales,high
3440,5441,0.52,0.98,4,148,3,0,0,sales,low
3441,5442,0.5,0.6,5,216,3,0,0,sales,medium
3442,5443,0.16,0.7,5,257,4,0,0,sales,medium
3443,5444,0.62,0.74,4,173,2,0,0,sales,medium
3444,5445,0.49,0.49,6,188,3,0,0,sales,medium
3445,5446,0.56,0.91,4,188,2,1,0,sales,low
3446,5447,0.96,0.59,4,108,6,0,0,sales,low
3447,5448,0.5,0.75,5,179,3,0,0,accounting,low
3448,5449,0.99,0.99,4,195,2,0,0,accounting,low
3449,5450,0.54,0.51,3,265,3,0,0,accounting,low
3450,5451,0.52,0.9,4,285,2,0,0,hr,low
3451,5452,0.81,0.99,5,202,4,0,0,hr,low
3452,5453,0.5,0.73,4,271,2,0,0,hr,low
3453,5454,0.51,0.88,3,202,4,0,0,hr,low
3454,5455,0.41,0.47,6,171,2,0,0,technical,low
3455,5456,0.62,0.72,2,180,2,1,0,technical,low
3456,5457,0.56,0.68,3,269,3,1,0,technical,low
3457,5458,0.96,0.75,3,231,3,0,0,technical,low
3458,5459,0.58,0.64,2,249,2,0,0,technical,low
3459,5460,0.66,0.75,3,228,2,0,0,technical,low
3460,5461,0.56,0.75,2,264,2,0,0,technical,low
3461,5462,0.56,0.93,4,210,3,1,0,technical,low
3462,5463,0.67,0.91,3,256,3,0,0,technical,low
3463,5464,0.72,0.71,5,137,3,0,0,technical,low
3464,5465,0.59,0.79,4,272,3,0,0,technical,low
3465,5466,0.95,0.55,5,185,2,0,0,support,low
3466,5467,1.0,0.93,3,264,4,0,0,support,medium
3467,5468,0.56,0.64,3,238,3,0,0,support,medium
3468,5469,0.52,0.49,4,98,3,0,0,support,medium
3469,5470,0.88,0.9,4,248,2,0,0,support,medium
3470,5471,0.58,0.84,4,271,2,0,0,support,medium
3471,5472,0.86,0.92,3,180,2,0,0,support,medium
3472,5473,0.19,0.64,5,181,4,1,0,support,medium
3473,5474,0.6,0.6,4,182,3,0,0,support,medium
3474,5475,0.82,0.87,3,204,4,0,0,support,medium
3475,5476,0.64,0.75,4,170,3,0,0,support,medium
3476,5477,0.83,0.67,4,139,3,0,0,technical,medium
3477,5478,0.57,0.75,3,159,2,0,0,technical,medium
3478,5479,0.98,0.92,3,254,3,0,0,technical,high
3479,5480,0.54,0.69,4,168,2,0,0,management,low
3480,5481,0.72,0.66,3,256,2,0,0,IT,medium
3481,5482,0.89,0.87,4,209,2,0,0,IT,medium
3482,5483,0.41,0.57,3,193,3,1,0,IT,medium
3483,5484,0.93,0.62,4,142,2,0,0,IT,medium
3484,5485,0.9,0.9,3,274,3,0,0,IT,low
3485,5486,0.38,0.59,4,276,2,0,0,product_mng,low
3486,5487,0.52,0.88,4,155,3,1,0,product_mng,low
3487,5488,0.99,0.72,3,220,2,1,0,product_mng,low
3488,5489,0.69,0.74,2,271,2,0,0,product_mng,low
3489,5490,0.76,0.76,5,175,3,0,0,IT,low
3490,5491,0.42,0.46,3,128,2,1,0,RandD,low
3491,5492,0.78,0.9,4,104,4,0,0,RandD,low
3492,5493,0.37,0.46,3,173,6,0,0,RandD,medium
3493,5494,0.89,0.39,6,190,3,1,0,RandD,medium
3494,5495,0.93,0.49,5,167,3,0,0,RandD,medium
3495,5496,0.98,0.56,3,187,3,0,0,RandD,medium
3496,5497,0.65,0.56,3,259,3,0,0,marketing,medium
3497,5498,0.3,0.61,3,138,5,0,0,sales,medium
3498,5499,0.97,1.0,5,251,2,0,0,accounting,medium
3499,5500,0.84,0.49,5,189,2,0,0,support,medium
3500,5501,0.76,0.76,4,149,3,0,0,technical,medium
3501,5502,0.5,0.74,4,246,3,0,0,management,medium
3502,5503,0.48,0.61,3,146,3,0,0,marketing,medium
3503,5504,0.56,0.63,4,204,4,0,0,marketing,medium
3504,5505,0.99,0.77,4,184,3,0,0,marketing,medium
3505,5506,0.65,0.94,4,174,3,0,0,sales,medium
3506,5507,0.92,0.81,3,196,2,0,0,sales,medium
3507,5508,0.88,0.76,3,223,3,0,0,sales,medium
3508,5509,0.99,0.86,3,198,3,0,0,sales,medium
3509,5510,0.96,0.93,5,141,2,1,0,sales,medium
3510,5511,0.55,0.85,4,273,2,0,0,sales,medium
3511,5512,0.71,0.94,4,209,3,0,0,sales,medium
3512,5513,0.72,0.68,3,135,4,0,0,sales,medium
3513,5514,0.23,0.5,5,100,3,0,0,sales,medium
3514,5515,0.78,0.61,3,193,3,0,0,sales,medium
3515,5516,0.82,0.61,3,229,2,0,0,sales,medium
3516,5517,0.49,0.74,4,104,4,0,0,sales,medium
3517,5518,0.96,0.82,4,201,2,0,0,sales,high
3518,5519,0.5,0.78,3,206,3,1,1,sales,high
3519,5520,0.98,0.57,5,141,3,0,1,sales,high
3520,5521,0.85,0.57,4,150,3,0,1,sales,high
3521,5522,0.72,0.75,3,166,3,0,1,sales,high
3522,5523,0.78,0.83,4,252,2,0,1,sales,high
3523,5524,0.62,0.43,2,106,2,0,1,sales,high
3524,5525,0.64,0.38,5,171,6,1,1,accounting,high
3525,5526,0.24,0.5,4,232,3,0,1,accounting,high
3526,5527,0.84,0.78,5,172,2,0,1,accounting,high
3527,5528,0.61,0.61,4,239,2,0,1,hr,high
3528,5529,0.79,0.71,4,222,3,0,1,hr,high
3529,5530,0.86,0.77,3,152,3,0,1,hr,low
3530,5531,0.7,0.54,3,198,3,1,1,hr,low
3531,5532,0.53,0.76,5,143,4,0,1,technical,low
3532,5533,0.58,0.88,3,157,4,0,1,technical,low
3533,5534,0.45,0.55,5,268,2,0,0,technical,low
3534,5535,0.86,0.87,4,183,3,0,0,technical,low
3535,5536,0.95,0.81,4,238,2,0,0,technical,low
3536,5537,0.51,0.84,4,214,2,0,0,technical,low
3537,5538,0.35,0.41,6,244,3,0,0,technical,low
3538,5539,0.99,0.57,3,221,3,0,0,technical,low
3539,5540,0.73,0.49,4,200,2,1,0,technical,low
3540,5541,0.44,0.48,2,226,3,0,0,technical,low
3541,5542,0.43,0.74,4,121,5,1,0,technical,low
3542,5543,0.81,0.77,5,249,2,0,0,support,low
3543,5544,0.77,0.83,3,204,3,0,0,support,low
3544,5545,0.52,0.86,5,256,3,0,0,support,medium
3545,5546,0.21,0.92,2,211,2,0,0,support,medium
3546,5547,0.88,0.93,3,162,3,0,0,support,medium
3547,5548,0.48,0.8,5,235,2,0,0,support,medium
3548,5549,0.21,0.63,5,226,3,0,0,support,medium
3549,5550,0.81,0.53,4,242,3,0,0,support,medium
3550,5551,0.38,0.77,3,173,5,0,0,support,medium
3551,5552,0.67,0.77,5,167,2,0,0,support,medium
3552,5553,0.87,0.94,4,256,2,0,0,support,medium
3553,5554,0.85,0.41,2,229,6,0,0,technical,medium
3554,5555,0.52,0.9,5,176,3,0,0,technical,medium
3555,5556,0.9,0.95,3,133,4,0,0,technical,medium
3556,5557,0.85,0.56,5,203,3,0,0,management,high
3557,5558,0.77,0.52,3,210,3,1,0,IT,high
3558,5559,0.61,0.97,4,198,2,0,0,IT,high
3559,5560,0.74,0.54,3,175,3,1,0,IT,high
3560,5561,0.56,0.85,5,245,3,0,0,IT,high
3561,5562,0.28,0.97,4,102,3,0,0,IT,high
3562,5563,0.86,0.68,2,192,3,0,0,product_mng,high
3563,5564,0.63,0.78,4,160,2,0,0,product_mng,high
3564,5565,0.85,0.96,3,211,2,0,0,product_mng,low
3565,5566,0.84,0.84,6,261,5,0,0,product_mng,low
3566,5567,0.98,0.6,4,191,3,0,0,IT,low
3567,5568,0.51,0.78,5,225,4,0,0,RandD,low
3568,5569,0.71,0.85,4,157,2,0,0,RandD,low
3569,5570,0.88,0.69,3,248,4,0,0,RandD,low
3570,5571,0.16,0.81,2,159,6,1,0,RandD,low
3571,5572,0.98,0.86,4,254,2,1,0,RandD,low
3572,5573,0.81,0.76,3,203,3,0,0,RandD,medium
3573,5574,0.17,0.79,2,126,5,0,0,marketing,medium
3574,5575,0.22,0.65,6,212,4,0,0,sales,medium
3575,5576,0.67,0.69,5,225,3,0,0,accounting,medium
3576,5577,0.72,0.83,5,193,2,0,0,support,medium
3577,5578,0.67,0.91,3,147,3,0,0,technical,medium
3578,5579,0.47,0.55,2,156,2,0,0,management,medium
3579,5580,0.51,0.75,3,234,2,1,0,marketing,medium
3580,5581,0.88,0.71,5,246,3,0,0,marketing,medium
3581,5582,0.48,0.94,4,231,4,0,0,marketing,medium
3582,5583,0.66,0.99,4,209,3,0,0,sales,medium
3583,5584,0.58,0.5,3,144,3,0,0,sales,medium
3584,5585,0.23,0.96,2,234,4,0,0,sales,medium
3585,5586,0.86,0.77,5,230,2,0,0,sales,medium
3586,5587,0.81,0.99,2,156,5,0,0,sales,medium
3587,5588,0.75,0.54,6,138,4,1,0,sales,medium
3588,5589,0.49,0.89,2,233,4,1,0,sales,medium
3589,5590,0.31,0.5,3,262,5,0,0,sales,medium
3590,5591,0.83,0.75,6,215,5,0,0,sales,medium
3591,5592,0.7,0.55,4,227,3,0,0,sales,medium
3592,5593,0.49,0.99,3,199,3,0,0,sales,medium
3593,5594,0.57,0.92,3,238,2,0,0,sales,medium
3594,5595,0.37,0.45,6,100,5,1,0,sales,medium
3595,5596,0.69,0.75,3,179,2,1,0,sales,high
3596,5597,0.62,0.98,4,107,2,0,0,sales,low
3597,5598,0.5,0.68,4,274,4,0,0,sales,medium
3598,5599,0.81,0.73,4,272,2,0,0,sales,medium
3599,5600,0.2,0.41,6,264,3,0,0,sales,medium
3600,5601,0.22,0.58,2,255,5,0,0,sales,medium
3601,5602,0.63,0.79,5,215,2,1,0,accounting,medium
3602,5603,0.68,0.53,3,156,4,0,0,accounting,medium
3603,5604,0.52,0.49,3,146,2,1,0,accounting,medium
3604,5605,0.22,0.52,6,217,6,0,0,hr,medium
3605,5606,0.51,0.82,3,206,4,0,0,hr,medium
3606,5607,0.66,0.92,4,239,3,0,0,hr,medium
3607,5608,0.26,0.37,2,232,3,1,0,hr,low
3608,5609,0.42,0.4,3,160,2,0,0,technical,low
3609,5610,0.86,0.77,5,237,3,1,0,technical,low
3610,5611,0.52,0.68,3,162,4,1,0,technical,low
3611,5612,0.95,0.64,3,138,4,1,0,technical,low
3612,5613,0.63,0.94,2,228,2,1,0,technical,low
3613,5614,1.0,0.54,3,151,2,1,0,technical,low
3614,5615,0.54,0.58,3,169,2,1,0,technical,high
3615,5616,0.9,0.7,3,147,4,0,0,technical,low
3616,5617,0.49,0.99,6,205,5,0,0,technical,high
3617,5618,0.81,0.6,3,140,2,0,0,technical,high
3618,5619,0.5,0.66,4,150,4,0,0,technical,low
3619,5620,0.7,0.88,4,191,3,1,0,support,low
3620,5621,0.5,0.85,4,150,2,0,0,support,high
3621,5622,0.98,0.66,2,255,3,0,0,support,low
3622,5623,0.86,0.51,3,230,3,0,0,support,medium
3623,5624,0.93,0.77,3,202,5,0,0,support,high
3624,5625,0.62,0.75,3,180,3,0,0,support,medium
3625,5626,0.64,0.57,3,179,3,0,0,support,medium
3626,5627,0.66,0.94,4,198,3,1,0,support,medium
3627,5628,0.65,0.86,4,267,2,0,0,support,medium
3628,5629,0.89,0.84,3,166,2,0,0,support,high
3629,5630,0.77,0.58,4,162,2,0,0,support,medium
3630,5631,0.4,0.36,4,128,4,0,0,technical,medium
3631,5632,0.36,0.44,4,114,4,0,0,technical,medium
3632,5633,0.3,0.48,2,104,2,0,0,technical,high
3633,5634,0.9,0.64,4,139,3,1,0,management,medium
3634,5635,0.23,0.49,5,214,5,0,0,IT,high
3635,5636,0.24,0.79,2,175,5,0,0,IT,low
3636,5637,0.98,0.92,4,175,2,0,0,IT,medium
3637,5638,0.49,0.48,2,186,2,0,0,IT,medium
3638,5639,0.23,0.48,3,139,4,0,0,IT,medium
3639,5640,0.79,0.71,3,202,3,0,0,product_mng,medium
3640,5641,0.21,0.76,4,165,6,1,0,product_mng,low
3641,5642,0.38,0.92,5,238,2,0,0,product_mng,low
3642,5643,0.17,0.59,4,179,4,0,0,product_mng,low
3643,5644,0.56,0.69,5,239,2,1,0,IT,low
3644,5645,0.97,0.7,5,195,2,1,0,RandD,low
3645,5646,0.22,0.78,6,206,6,0,0,RandD,low
3646,5647,0.84,0.88,3,194,3,0,0,RandD,low
3647,5648,0.64,0.63,5,105,5,1,0,RandD,low
3648,5649,0.78,0.69,5,256,3,0,0,RandD,low
3649,5650,0.23,0.4,6,110,4,1,0,marketing,low
3650,5651,0.99,0.82,6,185,4,1,0,sales,high
3651,5652,0.15,0.76,4,255,6,0,0,accounting,low
3652,5653,0.24,0.96,3,174,6,0,0,support,low
3653,5654,0.84,0.71,4,273,3,0,0,technical,low
3654,5655,0.82,0.58,2,248,6,0,0,management,low
3655,5656,0.17,0.86,3,286,6,0,0,marketing,high
3656,5657,0.72,0.71,5,248,2,0,0,marketing,low
3657,5658,0.86,0.91,3,234,3,1,0,marketing,low
3658,5659,0.75,0.55,3,162,3,0,0,sales,low
3659,5660,0.93,0.82,5,272,3,0,0,sales,high
3660,5661,0.75,0.52,3,260,3,1,0,sales,low
3661,5662,0.45,0.55,3,151,3,0,0,sales,medium
3662,5663,0.44,0.87,2,140,4,0,0,sales,high
3663,5664,0.55,0.9,5,237,3,0,0,sales,medium
3664,5665,0.78,0.56,5,252,2,0,0,sales,high
3665,5666,0.5,0.52,4,178,3,0,0,sales,medium
3666,5667,0.96,0.66,4,268,3,0,0,sales,medium
3667,5668,0.72,0.53,5,244,4,0,0,sales,medium
3668,5669,0.77,0.55,3,225,3,0,0,sales,medium
3669,5670,0.89,0.94,5,223,3,0,0,sales,medium
3670,5671,0.58,0.79,4,149,6,0,0,sales,medium
3671,5672,0.75,0.96,5,190,3,0,0,sales,medium
3672,5673,0.77,0.8,4,167,3,0,0,sales,medium
3673,5674,0.76,0.87,4,161,3,0,0,sales,high
3674,5675,0.87,0.76,4,218,2,0,0,sales,low
3675,5676,0.95,0.74,3,212,3,0,0,sales,medium
3676,5677,0.73,0.54,3,150,3,0,0,sales,medium
3677,5678,0.2,0.56,5,181,6,0,0,accounting,medium
3678,5679,0.55,0.43,3,120,6,1,0,accounting,medium
3679,5680,0.21,0.53,3,229,5,0,0,accounting,medium
3680,5681,0.91,0.74,3,139,5,1,0,hr,medium
3681,5682,0.61,0.87,4,151,3,0,0,hr,medium
3682,5683,0.89,0.59,4,230,3,0,0,hr,medium
3683,5684,0.65,0.76,4,193,2,0,0,hr,medium
3684,5685,0.7,0.48,4,229,2,0,0,technical,high
3685,5686,0.79,0.95,3,222,4,0,0,technical,low
3686,5687,0.99,0.67,3,200,2,0,0,technical,low
3687,5688,0.52,0.77,4,134,4,0,0,technical,low
3688,5689,0.71,0.97,3,219,3,0,0,technical,high
3689,5690,0.21,0.58,5,197,4,0,0,technical,low
3690,5691,0.4,0.62,3,283,5,0,0,technical,low
3691,5692,0.74,0.75,4,149,3,0,0,technical,low
3692,5693,0.79,0.6,4,161,3,0,0,technical,high
3693,5694,0.88,0.58,5,264,3,0,0,technical,low
3694,5695,0.89,0.93,4,137,2,0,0,technical,low
3695,5696,0.61,0.72,3,144,2,0,0,support,low
3696,5697,0.48,0.54,4,105,5,1,0,support,low
3697,5698,0.81,0.98,6,196,2,0,0,support,low
3698,5699,0.71,0.74,3,250,3,0,0,support,low
3699,5700,0.92,0.53,3,253,3,0,0,support,low
3700,5701,0.99,0.71,4,199,4,0,0,support,medium
3701,5702,0.74,0.55,6,130,2,0,0,support,medium
3702,5703,1.0,0.94,3,257,4,0,0,support,medium
3703,5704,0.81,0.55,3,127,4,0,0,support,medium
3704,5705,0.59,0.7,2,153,2,0,0,support,medium
3705,5706,0.9,0.58,5,260,2,0,0,support,medium
3706,5707,0.98,0.9,4,247,2,0,0,technical,medium
3707,5708,0.56,0.55,3,250,4,0,0,technical,medium
3708,5709,0.86,0.89,4,136,4,0,0,technical,medium
3709,5710,0.82,0.59,3,210,3,0,0,management,medium
3710,5711,0.94,0.53,4,183,3,0,0,IT,medium
3711,5712,0.68,0.96,4,255,3,0,0,IT,medium
3712,5713,0.81,0.69,5,109,2,0,0,IT,high
3713,5714,0.59,0.59,3,173,3,0,0,IT,low
3714,5715,0.54,0.82,4,266,2,0,0,IT,medium
3715,5716,0.77,0.87,5,257,2,0,0,product_mng,medium
3716,5717,0.62,0.61,6,103,4,0,0,product_mng,medium
3717,5718,0.58,0.57,5,105,6,0,0,product_mng,medium
3718,5719,0.63,0.84,3,269,2,0,0,product_mng,low
3719,5720,0.78,1.0,4,154,2,0,0,IT,low
3720,5721,0.82,0.78,5,232,3,0,0,RandD,low
3721,5722,0.73,0.86,3,215,4,0,0,RandD,low
3722,5723,0.53,0.74,4,272,2,1,0,RandD,low
3723,5724,0.88,0.62,4,221,2,0,0,RandD,low
3724,5725,0.65,0.6,4,200,4,0,0,RandD,low
3725,5726,0.57,0.61,5,254,5,0,0,marketing,low
3726,5727,0.93,0.76,5,187,3,0,0,marketing,low
3727,5728,0.83,0.64,2,192,2,0,0,sales,low
3728,5729,0.73,0.45,5,232,4,0,0,accounting,low
3729,5730,0.78,0.67,4,221,3,1,0,support,low
3730,5731,0.9,0.62,3,233,5,1,0,technical,low
3731,5732,0.59,0.66,3,166,3,1,0,management,low
3732,5733,0.67,0.89,2,173,3,0,0,marketing,low
3733,5734,0.59,0.51,4,184,2,0,0,marketing,low
3734,5735,0.53,0.54,4,257,3,1,0,marketing,low
3735,5736,0.56,0.73,4,226,2,0,0,sales,low
3736,5737,0.72,0.89,3,221,3,0,0,sales,low
3737,5738,0.81,0.49,2,205,5,1,0,sales,low
3738,5739,0.54,0.68,3,158,3,0,0,sales,low
3739,5740,0.91,0.87,3,199,3,0,0,sales,medium
3740,5741,0.51,0.96,3,192,3,0,0,sales,medium
3741,5742,0.59,0.39,4,190,5,0,0,sales,medium
3742,5743,0.64,0.86,5,222,3,0,0,sales,medium
3743,5744,0.95,0.68,5,225,3,0,0,sales,medium
3744,5745,0.75,0.69,3,274,2,0,0,sales,medium
3745,5746,0.44,0.38,3,197,2,0,0,sales,medium
3746,5747,0.55,0.6,4,176,3,0,0,sales,medium
3747,5748,0.6,0.81,3,226,2,0,0,sales,medium
3748,5749,0.84,0.58,5,186,2,0,0,sales,medium
3749,5750,0.49,0.65,3,226,3,0,0,sales,medium
3750,5751,0.75,0.71,4,209,3,0,0,sales,medium
3751,5752,0.35,0.81,5,182,5,0,0,sales,high
3752,5753,0.68,0.78,3,232,3,0,0,sales,low
3753,5754,0.52,0.53,2,286,3,0,0,sales,medium
3754,5755,0.78,0.57,3,177,3,0,0,accounting,medium
3755,5756,0.44,0.92,6,268,4,1,0,accounting,medium
3756,5757,0.18,0.86,5,267,4,0,0,accounting,medium
3757,5758,0.37,0.52,4,211,4,0,0,hr,low
3758,5759,0.71,0.76,3,246,3,0,0,hr,low
3759,5760,0.55,0.83,5,220,3,0,0,hr,low
3760,5761,0.98,0.78,3,197,2,0,0,hr,low
3761,5762,0.88,0.53,3,188,3,0,0,technical,low
3762,5763,0.79,0.9,5,212,5,0,0,technical,low
3763,5764,0.96,0.66,3,230,3,0,0,technical,low
3764,5765,0.3,0.55,6,178,2,0,0,technical,low
3765,5766,0.59,0.9,4,226,2,0,0,technical,low
3766,5767,0.72,0.55,4,202,3,0,0,technical,low
