transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
3148,66,1227,10/18/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,42710
3149,85,303,11/17/2017,1,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,36367
3150,68,1473,5/14/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
3151,72,1006,6/19/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38193
3152,11,639,2/21/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
3153,46,392,7/14/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
3154,80,723,1/10/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33429
3155,32,3487,5/17/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667
3156,7,2410,10/29/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,33549
3157,35,3390,12/5/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
3158,89,2891,3/15/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
3159,36,1736,9/29/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,35052
3160,81,1660,8/2/2017,1,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429
3161,9,1120,3/15/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
3162,91,915,12/2/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
3163,69,3484,9/3/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38002
3164,2,1853,10/8/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,40784
3165,77,51,8/22/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
3166,80,3258,5/17/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33429
3167,3,986,8/31/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167
3168,100,2917,7/31/2017,1,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364
3169,25,2392,12/4/2017,1,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404
3170,0,263,11/5/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
3171,14,2956,8/28/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880
3172,94,2488,6/30/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458
3173,13,1798,10/27/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427
3174,2,2873,2/26/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
3175,3,1240,12/25/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573
3176,39,952,1/25/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39526
3177,3,2221,9/27/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40779
3178,97,1863,1/29/2017,0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549
3179,61,3278,2/22/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
3180,38,1368,9/4/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
3181,51,2601,1/18/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
3182,68,2151,8/6/2017,0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
3183,15,1867,12/8/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
3184,38,1410,10/30/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40672
3185,35,1798,4/20/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40784
3186,80,3118,11/17/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
3187,37,3299,11/30/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560
3188,34,1550,3/26/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,34527
3189,69,263,4/9/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
3190,84,489,7/14/2017,0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
3191,48,117,6/19/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,42688
3192,91,1832,2/8/2017,0,Approved,Solex,Standard,medium,medium,100.35,75.26,37626
3193,37,347,8/2/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36146
3194,69,1559,11/4/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38339
3195,0,1902,12/9/2017,0,Approved,,,,,638.29,,
3196,0,1470,11/27/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,42458
3197,96,113,1/4/2017,0,Cancelled,WeareA2B,Road,low,small,1172.78,1043.77,37539
3198,44,3242,10/7/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,39526
3199,92,304,10/11/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539
3200,0,247,1/21/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
3201,1,1182,8/25/2017,,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,33549
3202,2,2755,9/3/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784
3203,95,2132,7/15/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38482
3204,31,1091,6/10/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
3205,40,2845,10/13/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
3206,16,1779,5/7/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,33888
3207,23,430,8/28/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37626
3208,69,3423,4/11/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
3209,90,60,5/27/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
3210,12,1237,7/9/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
3211,47,991,8/5/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
3212,61,1469,7/16/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,40410
3213,50,2102,12/2/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
3214,41,30,4/2/2017,1,Approved,Solex,Road,medium,medium,416.98,312.74,41064
3215,98,1954,9/21/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002
3216,33,2539,10/15/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
3217,70,3184,9/19/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,38193
3218,26,127,3/3/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
3219,19,477,8/3/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,34079
3220,61,389,9/8/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,33879
3221,0,2058,3/19/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
3222,40,1095,5/26/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,33455
3223,13,2610,8/5/2017,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
3224,92,2049,10/26/2017,0,Cancelled,WeareA2B,Touring,medium,large,1890.39,260.14,33259
3225,31,3476,11/2/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
3226,50,3177,6/2/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
3227,12,333,6/18/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42560
3228,95,1503,1/29/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,39031
3229,2,2130,5/3/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,42105
3230,56,2815,6/2/2017,0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
3231,53,2263,10/31/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,42172
3232,63,2941,4/15/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
3233,50,1663,2/8/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,40618
3234,12,1552,8/13/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38693
3235,43,1318,12/23/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,34071
3236,62,310,12/22/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,42105
3237,69,1895,8/30/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
3238,67,1351,3/23/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
3239,44,209,7/13/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,36498
3240,95,3347,8/17/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,42226
3241,66,3087,5/23/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
3242,20,1607,10/14/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,33455
3243,35,2777,9/18/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40618
3244,91,1814,8/21/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
3245,20,1457,7/12/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34244
3246,69,407,10/15/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,35455
3247,89,1417,4/5/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40672
3248,17,3146,6/22/2017,0,Approved,Solex,Standard,high,medium,1024.66,614.8,40487
3249,25,695,8/13/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
3250,11,2952,7/6/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,34115
3251,68,3159,12/5/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
3252,96,3343,6/12/2017,1,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
3253,53,169,1/21/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,34586
3254,75,1000,12/30/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
3255,64,1449,5/2/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
3256,6,1239,1/2/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701
3257,76,3142,12/18/2017,1,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
3258,64,1052,8/15/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779
3259,88,3375,1/5/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35378
3260,0,3168,2/24/2017,1,Approved,,,,,1202.34,,
3261,46,3170,8/30/2017,0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
3262,84,1946,3/14/2017,1,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339
3263,66,649,11/5/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,42710
3264,50,2500,12/7/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,40336
3265,93,3249,10/1/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33549
3266,48,1396,5/17/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
3267,80,1740,12/24/2017,0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,33429
3268,86,2861,9/29/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,34079
3269,71,2379,6/18/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,41922
3270,70,380,8/5/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
3271,77,1599,10/31/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
3272,5,944,1/5/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
3273,0,1731,10/25/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33552
3274,56,1084,11/18/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707
3275,72,2718,1/12/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,40487
3276,82,516,11/1/2017,1,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226
3277,3,3015,4/21/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34115
3278,92,2093,4/22/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
3279,72,887,10/14/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
3280,72,1752,5/27/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
3281,5,340,5/22/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,33549
3282,66,681,7/16/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499
3283,83,299,3/14/2017,0,Approved,Solex,Touring,medium,large,2083.94,675.03,38339
3284,52,3266,10/20/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,34170
3285,91,1508,10/30/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,37626
3286,83,2527,3/21/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,41533
3287,8,3114,12/27/2017,1,Cancelled,Solex,Road,medium,small,1703.52,1516.13,38216
3288,66,3432,7/22/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
3289,14,3045,9/8/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880
3290,32,1012,3/6/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,36367
3291,24,1628,8/19/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,41047
3292,67,3335,12/27/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
3293,69,3200,8/11/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
3294,4,608,7/14/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
3295,19,86,11/28/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38216
3296,62,1567,3/14/2017,1,Approved,Solex,Standard,medium,medium,478.16,298.72,34143
3297,59,423,5/22/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
3298,65,729,5/30/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42404
3299,34,2187,3/21/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
3300,99,2817,2/3/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33364
3301,89,148,5/21/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,36367
3302,94,1032,7/24/2017,1,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,38002
3303,57,1773,1/27/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146
3304,0,2621,11/1/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458
3305,46,427,7/6/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,37220
3306,90,1687,12/20/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626
3307,57,2007,8/2/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779
3308,29,760,7/2/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888
3309,59,260,11/20/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37874
3310,50,1639,11/30/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707
3311,65,3406,5/9/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40487
3312,9,930,4/29/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38693
3313,3,1266,4/17/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38482
3314,1,143,12/17/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41245
3315,89,399,4/22/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42458
3316,58,723,12/15/2017,1,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34170
3317,80,2045,11/5/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047
3318,24,2418,1/1/2017,1,Approved,Solex,Road,medium,large,1777.8,820.78,36334
3319,69,3256,8/25/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
3320,77,3380,9/9/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38991
3321,41,2114,12/16/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
3322,64,960,4/16/2017,1,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40487
3323,0,3418,9/10/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
3324,2,2991,10/16/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
3325,54,2804,7/8/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,34143
3326,99,1340,10/4/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
3327,96,874,5/31/2017,0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539
3328,74,583,9/29/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
3329,26,692,9/2/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115
3330,23,3251,3/14/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37539
3331,86,665,9/29/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
3332,34,1662,3/29/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
3333,94,2183,6/11/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458
3334,36,171,12/12/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,40784
3335,34,739,12/27/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698
3336,31,1490,7/12/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37698
3337,45,1066,7/17/2017,1,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
3338,82,1974,6/5/2017,0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38206
3339,0,2189,6/4/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
3340,46,400,8/18/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,39427
3341,61,1117,3/2/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
3342,67,41,8/3/2017,0,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
3343,39,2680,4/29/2017,0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,34071
3344,32,330,9/14/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,34244
3345,5,3269,8/19/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784
3346,28,1092,3/4/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
3347,19,2987,5/9/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,35667
3348,38,1926,5/2/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40649
3349,23,2747,12/12/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
3350,73,2999,3/13/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,35455
3351,94,1387,5/29/2017,0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458
3352,72,550,12/11/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
3353,29,86,11/8/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
3354,67,2794,12/25/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499
3355,54,3264,6/19/2017,1,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,42295
3356,0,2459,7/26/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206
3357,57,2648,1/7/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
3358,79,1582,6/21/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
3359,47,2501,2/3/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41064
3360,21,3128,6/8/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,42560
3361,99,2096,8/20/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
3362,50,1023,8/27/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295
3363,33,2853,4/9/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526
3364,24,3138,2/3/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,34115
3365,61,1919,8/19/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,33879
3366,37,1153,1/10/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560
3367,89,1290,10/16/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39526
3368,93,1913,2/9/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33364
3369,60,2339,5/21/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41047
3370,0,1798,12/17/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,33455
3371,67,1685,12/5/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
3372,84,2056,4/29/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
3373,74,2101,6/13/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36498
3374,35,3441,8/14/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
3375,85,3484,9/19/2017,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,40618
3376,16,1809,7/23/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,35378
3377,10,2928,7/2/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
3378,49,1748,10/23/2017,0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,37668
3379,88,1967,10/4/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37626
3380,22,1942,12/14/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,41345
3381,87,3181,12/21/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410
3382,72,1422,4/8/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859
3383,14,1999,12/27/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,34165
3384,29,295,4/11/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,35052
3385,61,1014,8/15/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
3386,4,1375,7/7/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698
