,Unnamed: 0,Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary,left_company
4801,4801,6802,0.75,0.63,4,261,3,1,0,marketing,low,YES
4802,4802,6803,0.7,0.83,3,159,3,0,0,sales,low,YES
4803,4803,6804,0.28,0.83,4,162,3,0,0,sales,low,YES
4804,4804,6805,0.77,0.42,4,98,2,0,0,sales,low,YES
4805,4805,6806,0.79,0.64,4,263,2,0,0,sales,low,YES
4806,4806,6807,0.51,0.46,3,176,3,0,0,sales,low,YES
4807,4807,6808,0.96,0.99,4,233,3,0,0,sales,low,YES
4808,4808,6809,0.72,0.99,4,156,2,1,0,sales,low,YES
4809,4809,6810,0.97,1.0,3,198,2,0,0,sales,low,YES
4810,4810,6811,0.55,0.9,4,191,3,0,0,sales,low,YES
4811,4811,6812,0.32,0.45,2,188,3,0,0,sales,low,YES
4812,4812,6813,0.78,0.65,3,157,2,0,0,sales,low,YES
4813,4813,6814,0.17,0.57,5,286,3,0,0,sales,low,YES
4814,4814,6815,0.88,0.5,4,216,2,0,0,sales,low,YES
4815,4815,6816,0.97,0.5,3,188,3,1,0,sales,low,YES
4816,4816,6817,0.74,0.86,5,153,2,0,0,sales,low,YES
4817,4817,6818,0.26,0.45,5,187,2,0,0,sales,low,YES
4818,4818,6819,0.87,0.92,4,141,3,0,0,sales,low,YES
4819,4819,6820,0.29,0.47,5,139,4,0,0,sales,low,YES
4820,4820,6821,0.91,0.95,3,189,2,0,0,sales,low,YES
4821,4821,6822,0.71,0.77,3,193,3,1,0,accounting,low,YES
4822,4822,6823,0.6,0.63,3,182,3,0,0,accounting,medium,YES
4823,4823,6824,0.5,0.61,4,135,3,0,0,accounting,medium,YES
4824,4824,6825,0.49,0.85,4,238,2,0,0,hr,medium,YES
4825,4825,6826,0.53,0.92,3,199,2,0,0,hr,medium,YES
4826,4826,6827,0.42,0.38,2,115,3,0,0,hr,medium,YES
4827,4827,6828,0.53,0.82,3,133,3,0,0,hr,medium,YES
4828,4828,6829,0.34,0.62,4,158,2,0,0,technical,medium,YES
4829,4829,6830,0.68,0.51,5,158,3,0,0,technical,medium,YES
4830,4830,6831,0.56,0.77,5,238,4,0,0,technical,medium,YES
4831,4831,6832,0.72,0.71,3,242,2,0,0,technical,medium,YES
4832,4832,6833,0.76,0.55,4,250,3,0,0,technical,medium,YES
4833,4833,6834,0.87,0.57,4,175,2,0,0,technical,medium,YES
4834,4834,6835,0.97,0.63,3,270,4,1,0,technical,high,YES
4835,4835,6836,0.8,0.62,3,171,3,0,0,technical,low,YES
4836,4836,6837,0.67,0.81,5,175,6,1,0,technical,medium,YES
4837,4837,6838,0.6,0.97,5,145,2,0,0,technical,medium,YES
4838,4838,6839,0.88,0.5,3,170,3,0,0,technical,medium,YES
4839,4839,6840,0.64,0.74,3,267,2,0,0,support,medium,YES
4840,4840,6841,0.85,0.7,3,188,2,0,0,support,low,YES
4841,4841,6842,0.9,0.48,3,213,3,0,0,support,low,YES
4842,4842,6843,0.76,0.84,5,249,3,0,0,support,low,YES
4843,4843,6844,0.55,0.66,3,134,3,0,0,support,low,YES
4844,4844,6845,0.76,0.77,5,234,3,0,0,support,low,YES
4845,4845,6846,0.87,0.72,3,201,3,0,0,support,low,YES
4846,4846,6847,0.8,0.82,3,178,3,0,0,support,low,YES
4847,4847,6848,0.54,0.68,4,183,2,0,0,support,low,YES
4848,4848,6849,0.84,0.91,4,207,3,0,0,support,low,YES
4849,4849,6850,0.85,0.64,4,147,3,0,0,support,low,YES
4850,4850,6851,0.95,0.49,3,188,3,0,0,technical,low,YES
4851,4851,6852,0.48,0.56,3,229,3,0,0,technical,low,YES
4852,4852,6853,0.53,0.77,2,271,2,0,0,technical,low,YES
4853,4853,6854,0.8,0.82,4,175,2,0,0,management,low,YES
4854,4854,6855,0.4,0.46,2,109,3,0,0,IT,low,YES
4855,4855,6856,0.76,0.69,4,253,3,0,0,IT,low,YES
4856,4856,6857,0.99,0.64,3,174,4,0,0,IT,low,YES
4857,4857,6858,0.49,0.64,3,142,4,0,0,IT,low,YES
4858,4858,6859,0.94,0.71,3,175,3,0,0,IT,low,YES
4859,4859,6860,0.54,0.73,4,266,3,0,0,product_mng,low,YES
4860,4860,6861,0.13,0.93,4,253,5,1,0,product_mng,low,YES
4861,4861,6862,0.91,0.84,3,237,2,0,0,product_mng,medium,YES
4862,4862,6863,0.73,0.56,3,215,3,0,0,product_mng,medium,YES
4863,4863,6864,0.65,0.97,3,171,3,0,0,IT,medium,YES
4864,4864,6865,0.23,0.51,6,194,4,1,0,RandD,medium,YES
4865,4865,6866,0.23,0.88,5,238,6,0,0,RandD,medium,YES
4866,4866,6867,0.89,0.51,3,249,3,0,0,RandD,medium,YES
4867,4867,6868,0.81,0.8,3,183,2,1,0,RandD,medium,YES
4868,4868,6869,0.51,0.74,3,271,4,0,0,RandD,medium,YES
4869,4869,6870,0.35,0.81,6,256,3,0,0,RandD,medium,YES
4870,4870,6871,0.49,0.66,3,169,3,0,0,marketing,medium,YES
4871,4871,6872,0.51,0.8,3,254,2,0,0,sales,medium,YES
4872,4872,6873,0.66,0.86,4,112,6,0,0,accounting,medium,YES
4873,4873,6874,0.74,0.96,5,222,2,0,0,support,high,YES
4874,4874,6875,0.57,0.96,4,177,2,0,0,technical,low,YES
4875,4875,6876,0.8,0.74,5,181,4,1,0,management,medium,YES
4876,4876,6877,0.79,0.84,4,144,2,1,0,marketing,medium,YES
4877,4877,6878,0.74,0.94,4,255,4,0,0,marketing,medium,YES
4878,4878,6879,0.74,0.8,3,219,2,0,0,marketing,medium,YES
4879,4879,6880,0.4,1.0,6,206,2,0,0,sales,low,YES
4880,4880,6881,0.14,0.71,2,155,3,0,0,sales,low,YES
4881,4881,6882,0.83,0.87,5,248,3,0,0,sales,low,YES
4882,4882,6883,0.76,0.52,4,259,2,0,0,sales,low,YES
4883,4883,6884,0.8,0.8,3,271,4,0,0,sales,low,YES
4884,4884,6885,0.95,0.38,2,103,3,0,0,sales,low,YES
4885,4885,6886,0.88,0.76,4,159,4,1,0,sales,low,YES
4886,4886,6887,0.92,0.85,4,184,3,0,0,sales,low,YES
4887,4887,6888,0.16,0.88,4,201,6,0,0,sales,medium,YES
4888,4888,6889,0.7,0.63,3,157,4,0,0,sales,medium,YES
4889,4889,6890,0.71,0.93,3,287,5,0,0,sales,medium,YES
4890,4890,6891,0.52,0.82,2,242,3,0,0,sales,medium,YES
4891,4891,6892,0.49,0.58,5,246,3,1,0,sales,medium,YES
4892,4892,6893,0.5,0.57,3,219,3,0,0,sales,medium,YES
4893,4893,6894,0.86,0.94,3,212,3,0,0,sales,medium,YES
4894,4894,6895,0.49,0.99,5,262,2,1,0,sales,medium,YES
4895,4895,6896,0.69,0.91,4,128,3,1,0,sales,medium,YES
4896,4896,6897,0.96,1.0,3,231,6,0,0,sales,medium,YES
4897,4897,6898,0.87,0.54,3,260,2,0,0,sales,medium,YES
4898,4898,6899,0.36,0.4,3,160,3,0,0,accounting,medium,YES
4899,4899,6900,0.86,1.0,3,166,3,1,0,accounting,medium,YES
4900,4900,6901,0.79,0.74,4,222,2,0,0,accounting,medium,YES
4901,4901,6902,1.0,0.52,4,171,4,0,0,hr,medium,YES
4902,4902,6903,0.88,0.88,3,220,4,0,0,hr,medium,YES
4903,4903,6904,0.49,0.65,4,176,3,1,0,hr,medium,YES
4904,4904,6905,0.52,0.62,3,160,2,0,0,hr,medium,YES
4905,4905,6906,0.76,0.78,3,162,3,0,0,technical,medium,YES
4906,4906,6907,0.69,0.91,3,167,2,0,0,technical,medium,YES
4907,4907,6908,0.69,0.81,5,217,2,0,0,technical,medium,YES
4908,4908,6909,0.75,0.58,3,159,3,0,0,technical,medium,YES
4909,4909,6910,0.47,0.47,4,191,3,0,0,technical,medium,YES
4910,4910,6911,0.88,1.0,3,125,3,0,0,technical,medium,YES
4911,4911,6912,0.49,0.43,5,210,4,1,0,technical,medium,YES
4912,4912,6913,0.92,0.67,4,241,3,0,0,technical,high,YES
4913,4913,6914,0.24,0.48,4,145,3,1,0,technical,high,YES
4914,4914,6915,0.69,1.0,5,237,3,0,0,technical,high,YES
4915,4915,6916,0.81,0.57,4,213,4,0,0,technical,high,YES
4916,4916,6917,0.61,0.48,4,257,2,0,0,support,high,YES
4917,4917,6918,0.75,0.86,6,114,4,0,0,support,high,YES
4918,4918,6919,0.69,0.86,4,214,2,0,0,support,high,YES
4919,4919,6920,0.53,0.49,3,191,3,0,0,support,high,YES
4920,4920,6921,0.93,0.96,4,223,3,1,0,support,high,YES
4921,4921,6922,0.15,0.67,5,249,5,0,0,support,high,YES
4922,4922,6923,0.48,0.41,5,286,3,0,0,support,high,YES
4923,4923,6924,0.67,0.73,4,251,3,0,0,support,high,YES
4924,4924,6925,0.36,0.93,3,162,5,0,0,support,low,YES
4925,4925,6926,0.35,0.54,3,138,4,0,0,support,low,YES
4926,4926,6927,0.65,0.62,4,235,3,0,0,support,low,YES
4927,4927,6928,0.8,0.5,4,125,3,0,0,technical,low,YES
4928,4928,6929,0.97,0.96,5,210,6,1,0,technical,low,YES
4929,4929,6930,0.67,0.64,4,136,3,0,0,technical,low,YES
4930,4930,6931,0.58,0.78,3,223,3,0,0,management,low,YES
4931,4931,6932,0.61,0.67,3,188,5,0,0,IT,low,YES
4932,4932,6933,0.97,0.66,4,214,2,1,0,IT,low,YES
4933,4933,6934,0.87,0.97,4,160,3,0,0,IT,low,YES
4934,4934,6935,0.8,0.71,4,200,2,0,0,IT,low,YES
4935,4935,6936,0.91,0.55,3,223,3,0,0,IT,low,YES
4936,4936,6937,0.63,0.73,3,272,2,0,0,product_mng,low,YES
4937,4937,6938,0.79,0.96,4,170,2,0,0,product_mng,low,YES
4938,4938,6939,0.89,0.57,2,235,3,1,0,product_mng,low,YES
4939,4939,6940,1.0,0.87,3,274,3,0,0,product_mng,medium,YES
4940,4940,6941,0.6,0.73,5,203,2,0,0,IT,medium,YES
4941,4941,6942,0.7,0.8,4,236,2,0,0,RandD,medium,YES
4942,4942,6943,0.79,0.81,4,203,3,0,0,RandD,medium,YES
4943,4943,6944,0.88,0.72,4,249,3,1,0,RandD,medium,YES
4944,4944,6945,0.87,0.48,4,133,2,0,0,RandD,medium,YES
4945,4945,6946,0.52,0.58,3,203,2,0,0,RandD,medium,YES
4946,4946,6947,0.59,0.75,3,168,3,0,0,RandD,medium,YES
4947,4947,6948,0.64,0.75,4,172,4,0,0,marketing,medium,YES
4948,4948,6949,0.81,0.83,3,177,2,0,0,sales,medium,YES
4949,4949,6950,0.87,0.57,3,149,2,0,0,accounting,medium,YES
4950,4950,6951,0.74,0.61,3,231,2,0,0,support,medium,YES
4951,4951,6952,0.73,0.89,3,226,3,1,0,technical,high,YES
4952,4952,6953,0.97,0.58,4,187,4,1,0,management,high,YES
4953,4953,6954,0.54,0.81,3,145,2,0,0,marketing,high,YES
4954,4954,6955,0.59,0.55,4,138,2,0,0,marketing,high,YES
4955,4955,6956,0.99,0.95,3,153,4,0,0,marketing,high,YES
4956,4956,6957,0.79,0.75,4,168,3,0,0,sales,high,YES
4957,4957,6958,0.96,0.37,3,111,2,0,0,sales,high,YES
4958,4958,6959,0.54,0.67,3,154,2,0,0,sales,high,YES
4959,4959,6960,0.79,0.84,4,171,3,0,0,sales,low,YES
4960,4960,6961,0.64,0.79,3,253,2,0,0,sales,low,YES
4961,4961,6962,0.65,0.53,4,160,3,0,0,sales,low,YES
4962,4962,6963,0.87,0.86,3,196,4,0,0,sales,low,YES
4963,4963,6964,0.7,0.59,4,178,3,0,0,sales,low,YES
4964,4964,6965,0.89,0.81,3,268,3,0,0,sales,low,YES
4965,4965,6966,0.61,0.58,6,146,3,0,0,sales,low,YES
4966,4966,6967,0.9,0.49,4,185,2,0,0,sales,low,YES
4967,4967,6968,0.49,0.54,4,247,3,1,0,sales,medium,YES
4968,4968,6969,0.85,0.97,4,210,2,0,0,sales,medium,YES
4969,4969,6970,0.54,0.58,3,234,3,0,0,sales,medium,YES
4970,4970,6971,0.64,0.57,4,271,2,0,0,sales,medium,YES
4971,4971,6972,0.81,0.77,5,102,5,0,0,sales,medium,YES
4972,4972,6973,0.49,0.66,3,163,3,0,0,sales,medium,YES
4973,4973,6974,0.58,0.57,3,144,4,1,0,sales,medium,YES
4974,4974,6975,0.62,0.49,3,172,3,0,0,sales,medium,YES
4975,4975,6976,0.8,0.84,3,203,3,1,0,accounting,medium,YES
4976,4976,6977,0.64,0.64,3,192,3,1,0,accounting,medium,YES
4977,4977,6978,0.81,0.86,5,159,2,0,0,accounting,medium,YES
4978,4978,6979,0.8,0.74,3,159,2,0,0,hr,medium,YES
4979,4979,6980,0.92,0.81,4,206,2,0,0,hr,medium,YES
4980,4980,6981,0.66,0.98,4,225,2,1,0,hr,medium,YES
4981,4981,6982,0.79,0.89,3,252,2,0,0,hr,medium,YES
4982,4982,6983,0.74,0.54,6,113,3,0,0,technical,medium,YES
4983,4983,6984,0.79,0.74,3,238,2,0,0,technical,medium,YES
4984,4984,6985,0.87,0.94,3,217,3,0,0,technical,medium,YES
4985,4985,6986,0.49,0.57,4,145,2,0,0,technical,medium,YES
4986,4986,6987,0.3,0.44,5,128,4,1,0,technical,medium,YES
4987,4987,6988,0.85,0.89,4,177,3,0,0,technical,medium,YES
4988,4988,6989,0.61,0.97,4,256,4,0,0,technical,medium,YES
4989,4989,6990,0.68,0.55,3,182,3,1,0,technical,medium,YES
4990,4990,6991,0.67,0.67,4,226,2,0,0,technical,high,YES
4991,4991,6992,0.63,0.73,5,168,3,0,0,technical,low,YES
4992,4992,6993,0.63,0.94,4,145,3,0,0,technical,medium,YES
4993,4993,6994,0.5,0.88,4,172,4,0,0,support,medium,YES
4994,4994,6995,0.7,0.55,4,233,2,0,0,support,medium,YES
4995,4995,6996,0.18,0.46,5,202,4,0,0,support,medium,YES
4996,4996,6997,0.77,0.55,5,255,2,0,0,support,medium,YES
4997,4997,6998,0.78,0.61,3,257,3,0,0,support,medium,YES
4998,4998,6999,0.54,0.77,3,185,3,0,0,support,medium,YES
4999,4999,7000,0.9,0.69,3,231,4,0,0,support,medium,YES
5000,5000,7001,0.56,0.76,3,207,2,0,0,support,medium,YES
5001,5001,7002,0.63,0.81,3,215,3,0,0,support,medium,YES
5002,5002,7003,0.68,0.75,5,243,3,1,0,support,low,YES
5003,5003,7004,0.96,0.54,3,198,3,0,0,support,low,YES
5004,5004,7005,0.85,0.87,6,232,6,0,0,technical,low,YES
5005,5005,7006,0.82,0.66,4,150,3,0,0,technical,low,YES
5006,5006,7007,0.44,0.39,2,188,3,0,0,technical,low,YES
5007,5007,7008,0.86,0.97,4,155,3,0,0,management,low,YES
5008,5008,7009,0.56,0.68,3,109,3,0,0,IT,low,YES
5009,5009,7010,0.69,0.94,3,170,3,0,0,IT,high,YES
5010,5010,7011,0.91,0.85,5,214,2,0,0,IT,low,YES
5011,5011,7012,0.99,0.94,3,244,3,0,0,IT,high,YES
5012,5012,7013,0.76,0.84,5,137,4,0,0,IT,high,YES
5013,5013,7014,0.63,0.67,5,250,2,0,0,product_mng,low,YES
5014,5014,7015,0.21,0.62,4,247,3,1,0,product_mng,low,YES
5015,5015,7016,0.63,0.43,2,222,4,0,0,product_mng,high,YES
5016,5016,7017,0.58,0.51,2,100,2,0,0,product_mng,low,YES
5017,5017,7018,0.52,0.84,4,212,3,0,0,IT,medium,YES
5018,5018,7019,0.89,0.64,3,184,5,0,0,RandD,high,YES
5019,5019,7020,0.81,0.81,4,177,3,0,0,RandD,medium,YES
5020,5020,7021,0.62,0.73,3,138,3,0,0,RandD,medium,YES
5021,5021,7022,0.83,0.5,4,167,3,1,0,RandD,medium,YES
5022,5022,7023,0.85,0.99,3,201,3,0,0,RandD,medium,YES
5023,5023,7024,0.52,0.61,5,162,3,0,0,marketing,high,YES
5024,5024,7025,0.57,0.97,5,126,5,0,0,sales,medium,YES
5025,5025,7026,0.93,1.0,4,145,3,0,0,accounting,medium,YES
5026,5026,7027,0.78,0.89,3,211,3,0,0,support,medium,YES
5027,5027,7028,0.65,0.59,3,167,2,0,0,technical,high,YES
5028,5028,7029,0.42,0.74,5,256,6,0,0,management,medium,YES
5029,5029,7030,0.22,0.61,6,237,5,0,0,marketing,high,YES
5030,5030,7031,0.71,0.96,5,135,4,1,0,marketing,low,YES
5031,5031,7032,0.44,0.68,5,209,4,0,0,marketing,medium,YES
5032,5032,7033,0.6,0.52,4,190,3,0,0,sales,medium,YES
5033,5033,7034,0.68,0.61,3,134,4,0,0,sales,medium,YES
5034,5034,7035,0.53,0.41,2,148,2,1,0,sales,medium,YES
5035,5035,7036,0.8,0.82,4,202,3,0,0,sales,low,YES
5036,5036,7037,0.97,0.82,4,176,2,0,0,sales,low,YES
5037,5037,7038,0.47,0.47,2,221,6,0,0,sales,low,YES
5038,5038,7039,0.96,0.93,3,156,3,0,0,sales,low,YES
5039,5039,7040,0.81,0.45,6,98,3,0,0,sales,low,YES
5040,5040,7041,0.86,0.65,4,134,4,0,0,sales,low,YES
5041,5041,7042,0.59,0.82,4,203,4,1,0,sales,low,YES
5042,5042,7043,0.53,0.97,3,189,3,0,0,sales,low,YES
5043,5043,7044,0.57,0.86,3,258,2,0,0,sales,low,YES
5044,5044,7045,0.7,0.48,4,237,3,0,0,sales,low,YES
5045,5045,7046,0.58,0.59,4,224,3,0,0,sales,high,YES
5046,5046,7047,0.43,0.86,5,125,3,1,0,sales,low,YES
5047,5047,7048,0.92,0.82,4,207,4,0,0,sales,low,YES
5048,5048,7049,0.24,0.7,5,194,3,0,0,sales,low,YES
5049,5049,7050,0.67,0.52,3,273,3,0,0,sales,low,YES
5050,5050,7051,0.68,0.84,3,209,3,0,0,sales,high,YES
5051,5051,7052,0.54,0.75,3,181,3,0,0,accounting,low,YES
5052,5052,7053,0.73,0.63,3,172,4,1,0,accounting,low,YES
5053,5053,7054,0.59,0.41,4,139,3,0,0,accounting,low,YES
5054,5054,7055,0.22,0.64,6,260,4,0,0,hr,high,YES
5055,5055,7056,0.49,0.83,3,168,4,1,0,hr,low,YES
5056,5056,7057,0.91,1.0,6,242,3,1,0,hr,medium,YES
5057,5057,7058,0.18,0.97,4,206,3,0,0,hr,high,YES
5058,5058,7059,0.71,0.41,5,107,4,0,0,technical,medium,YES
5059,5059,7060,0.56,0.66,5,216,2,0,0,technical,high,YES
5060,5060,7061,0.84,0.62,4,152,3,0,0,technical,medium,YES
5061,5061,7062,0.59,0.49,5,122,5,0,0,technical,medium,YES
5062,5062,7063,0.88,0.62,4,138,3,0,0,technical,medium,YES
5063,5063,7064,0.8,0.52,3,182,2,0,0,technical,medium,YES
5064,5064,7065,0.53,0.63,3,205,2,0,0,technical,medium,YES
5065,5065,7066,0.53,0.83,3,267,4,0,0,technical,medium,YES
5066,5066,7067,0.3,0.67,3,150,2,0,0,technical,medium,YES
5067,5067,7068,0.91,0.7,4,134,2,0,0,technical,medium,YES
5068,5068,7069,0.32,0.66,5,116,5,1,0,technical,high,YES
5069,5069,7070,0.73,0.87,3,181,3,0,0,support,low,YES
5070,5070,7071,0.87,0.54,3,268,3,0,0,support,medium,YES
5071,5071,7072,0.57,0.73,3,129,3,0,0,support,medium,YES
5072,5072,7073,0.62,0.94,3,151,4,0,0,support,medium,YES
5073,5073,7074,0.55,0.91,3,243,4,0,0,support,medium,YES
5074,5074,7075,0.93,0.57,5,143,2,0,0,support,medium,YES
5075,5075,7076,0.3,0.47,6,156,2,1,0,support,medium,YES
5076,5076,7077,0.57,0.7,3,210,2,0,0,support,medium,YES
5077,5077,7078,0.9,0.85,4,279,6,0,0,support,medium,YES
5078,5078,7079,0.83,0.79,4,270,3,1,0,support,medium,YES
5079,5079,7080,0.38,0.64,5,160,3,0,0,support,high,YES
5080,5080,7081,0.97,0.95,4,173,2,0,0,technical,low,YES
5081,5081,7082,0.7,1.0,4,261,3,0,0,technical,low,YES
5082,5082,7083,0.26,0.73,4,178,6,0,0,technical,low,YES
5083,5083,7084,0.58,0.58,3,122,3,0,0,management,high,YES
5084,5084,7085,0.69,0.57,5,227,4,0,0,IT,low,YES
5085,5085,7086,0.88,0.6,2,168,3,0,0,IT,low,YES
5086,5086,7087,0.57,0.91,4,252,4,0,0,IT,low,YES
5087,5087,7088,0.94,0.8,5,170,4,0,0,IT,high,YES
5088,5088,7089,0.94,0.58,3,135,3,0,0,IT,low,YES
5089,5089,7090,0.46,0.49,5,286,5,0,0,product_mng,low,YES
5090,5090,7091,0.49,0.57,2,213,3,1,0,product_mng,low,YES
5091,5091,7092,0.96,1.0,5,148,3,0,0,product_mng,low,YES
5092,5092,7093,0.29,0.95,5,117,4,0,0,product_mng,low,YES
5093,5093,7094,0.94,0.69,3,164,2,0,0,IT,low,YES
5094,5094,7095,0.56,0.64,3,262,2,1,0,RandD,low,YES
5095,5095,7096,0.18,0.49,5,250,5,1,0,RandD,medium,YES
5096,5096,7097,0.84,0.83,4,222,3,0,0,RandD,medium,YES
5097,5097,7098,0.58,0.96,3,192,4,0,0,RandD,medium,YES
5098,5098,7099,0.21,0.6,5,151,6,0,0,RandD,medium,YES
5099,5099,7100,0.59,0.53,4,216,2,0,0,marketing,medium,YES
5100,5100,7101,0.66,0.65,3,234,2,0,0,marketing,medium,YES
5101,5101,7102,0.58,0.82,4,268,3,0,0,sales,medium,YES
5102,5102,7103,0.66,0.49,4,194,5,0,0,accounting,medium,YES
5103,5103,7104,0.56,0.78,3,200,2,0,0,support,medium,YES
5104,5104,7105,0.92,0.78,3,194,3,0,0,technical,medium,YES
5105,5105,7106,0.56,0.69,3,176,3,0,0,management,medium,YES
5106,5106,7107,0.57,0.59,4,158,3,0,0,marketing,medium,YES
5107,5107,7108,0.99,0.79,3,271,4,0,0,marketing,high,YES
5108,5108,7109,0.76,0.93,4,187,4,0,0,marketing,low,YES
5109,5109,7110,0.78,0.91,4,202,2,0,0,sales,medium,YES
5110,5110,7111,0.99,0.48,5,202,2,0,0,sales,medium,YES
5111,5111,7112,0.71,0.95,6,204,3,1,0,sales,medium,YES
5112,5112,7113,0.51,0.96,4,204,3,1,0,sales,medium,YES
5113,5113,7114,0.88,0.82,3,244,3,0,0,sales,low,YES
5114,5114,7115,0.96,0.83,3,234,3,0,0,sales,low,YES
5115,5115,7116,0.9,0.64,4,217,3,0,0,sales,low,YES
5116,5116,7117,0.77,0.51,4,142,4,0,0,sales,low,YES
5117,5117,7118,0.95,0.5,4,186,3,1,0,sales,low,YES
5118,5118,7119,0.85,0.67,3,267,2,1,0,sales,low,YES
5119,5119,7120,0.46,0.79,2,108,3,0,0,sales,low,YES
5120,5120,7121,0.57,0.95,3,274,4,0,0,sales,low,YES
5121,5121,7122,0.93,1.0,3,148,4,0,0,sales,low,YES
5122,5122,7123,0.78,0.68,5,168,3,0,0,sales,low,YES
5123,5123,7124,0.68,1.0,4,185,2,1,0,sales,low,YES
5124,5124,7125,0.83,0.78,3,257,2,0,0,sales,low,YES
5125,5125,7126,0.56,0.51,5,256,4,1,0,sales,low,YES
5126,5126,7127,0.93,0.78,2,188,2,0,0,sales,low,YES
5127,5127,7128,0.13,0.53,6,173,4,0,0,sales,low,YES
5128,5128,7129,0.71,0.99,5,208,2,1,0,accounting,low,YES
5129,5129,7130,0.98,0.74,4,202,3,0,0,accounting,low,YES
5130,5130,7131,0.83,0.82,3,134,3,0,0,accounting,low,YES
5131,5131,7132,0.78,0.65,3,154,2,0,0,hr,low,YES
5132,5132,7133,0.35,0.58,3,103,3,0,0,hr,low,YES
5133,5133,7134,0.67,0.55,4,256,6,0,0,hr,low,YES
5134,5134,7135,0.86,0.88,4,274,3,0,0,hr,medium,YES
5135,5135,7136,0.33,0.61,2,163,3,0,0,technical,medium,YES
5136,5136,7137,0.3,0.86,6,232,3,0,0,technical,medium,YES
5137,5137,7138,0.75,0.63,4,268,3,0,0,technical,medium,YES
5138,5138,7139,0.8,0.98,3,209,3,0,0,technical,medium,YES
5139,5139,7140,0.98,0.53,5,238,3,0,0,technical,medium,YES
5140,5140,7141,0.72,0.48,3,155,2,0,0,technical,medium,YES
5141,5141,7142,0.82,0.52,5,270,3,0,0,technical,medium,YES
5142,5142,7143,0.91,0.59,3,134,2,1,0,technical,medium,YES
5143,5143,7144,0.84,0.78,3,221,3,1,0,technical,medium,YES
5144,5144,7145,0.95,0.74,4,258,3,0,0,technical,medium,YES
5145,5145,7146,0.53,0.51,6,272,5,0,0,technical,medium,YES
5146,5146,7147,0.5,0.5,4,184,3,0,0,support,high,YES
5147,5147,7148,0.36,0.95,6,276,2,0,0,support,low,YES
5148,5148,7149,0.33,0.38,4,186,3,0,0,support,medium,YES
5149,5149,7150,0.38,0.47,3,189,5,0,0,support,medium,YES
5150,5150,7151,0.7,0.9,3,224,3,0,0,support,medium,YES
5151,5151,7152,0.44,0.45,6,237,6,0,0,support,medium,YES
5152,5152,7153,0.32,0.66,3,144,2,0,0,support,low,YES
5153,5153,7154,0.63,0.93,6,171,3,1,0,support,low,YES
5154,5154,7155,0.56,0.54,3,232,2,0,0,support,low,YES
5155,5155,7156,0.56,0.78,4,193,2,1,0,support,low,YES
5156,5156,7157,0.81,0.78,3,166,2,0,0,support,low,YES
5157,5157,7158,0.89,0.75,3,167,2,0,0,technical,low,YES
5158,5158,7159,0.63,0.87,2,101,3,0,0,technical,low,YES
5159,5159,7160,0.64,0.66,5,266,3,0,0,technical,low,YES
5160,5160,7161,0.46,0.53,3,135,2,0,0,management,low,YES
5161,5161,7162,0.76,0.56,4,137,3,0,0,IT,low,YES
5162,5162,7163,0.99,0.71,3,191,3,0,0,IT,low,YES
5163,5163,7164,0.85,0.76,4,262,2,0,0,IT,low,YES
5164,5164,7165,0.78,0.99,3,174,3,0,0,IT,low,YES
5165,5165,7166,0.91,0.56,4,241,2,0,0,IT,low,YES
5166,5166,7167,0.16,0.57,5,144,4,1,0,product_mng,low,YES
5167,5167,7168,0.71,0.57,3,218,3,0,0,product_mng,low,YES
5168,5168,7169,0.92,0.68,5,210,2,0,0,product_mng,low,YES
5169,5169,7170,0.21,0.98,6,208,5,1,0,product_mng,low,YES
5170,5170,7171,0.74,0.6,3,232,3,0,0,IT,low,YES
5171,5171,7172,0.76,0.6,3,140,2,0,0,RandD,low,YES
5172,5172,7173,0.62,0.95,3,189,4,0,0,RandD,low,YES
5173,5173,7174,1.0,0.61,5,264,3,0,0,RandD,medium,YES
5174,5174,7175,0.67,0.54,5,157,2,0,0,RandD,medium,YES
5175,5175,7176,0.81,0.87,4,161,2,0,0,RandD,medium,YES
5176,5176,7177,0.84,0.69,4,149,3,0,0,marketing,medium,YES
5177,5177,7178,0.84,0.99,3,144,4,0,0,sales,medium,YES
5178,5178,7179,0.97,0.97,4,242,2,0,0,accounting,medium,YES
5179,5179,7180,0.7,0.5,6,214,5,0,0,support,medium,YES
5180,5180,7181,0.52,0.74,4,174,3,0,0,technical,medium,YES
5181,5181,7182,0.46,0.88,5,169,3,0,0,management,medium,YES
5182,5182,7183,1.0,0.87,4,268,2,0,0,marketing,medium,YES
5183,5183,7184,0.91,0.58,3,257,3,0,0,marketing,medium,YES
5184,5184,7185,0.16,0.69,4,187,5,0,0,marketing,medium,YES
5185,5185,7186,0.58,0.62,5,270,2,0,0,sales,high,YES
5186,5186,7187,0.75,0.61,5,173,4,0,0,sales,low,YES
5187,5187,7188,0.96,0.62,6,193,4,0,0,sales,medium,YES
5188,5188,7189,0.92,0.78,4,212,2,0,0,sales,medium,YES
5189,5189,7190,0.35,0.63,3,156,3,0,0,sales,medium,YES
5190,5190,7191,0.56,0.96,3,244,3,0,0,sales,medium,YES
5191,5191,7192,0.27,0.96,3,255,4,0,0,sales,low,YES
